"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"HYDROPOWER","2022-07-15","2370.12","2393.48","2319.71","2343.65","0.00","445041676.1"
"HYDROPOWER","2022-07-14","2314.36","2361.05","2291.83","2361.05","0.00","519422185.1"
"HYDROPOWER","2022-07-13","2216.06","2314.17","2216.06","2311.45","0.00","0"
"HYDROPOWER","2022-07-12","2187.17","2248.09","2176.65","2204.68","0.00","15808427.5"
"HYDROPOWER","2022-07-11","2299.16","2299.15","2178.39","2179.5","0.00","580328009.5"
"HYDROPOWER","2022-07-08","2366.76","2367.12","2291.55","2298.89","0.00","327215634.5"
"HYDROPOWER","2022-07-07","2380.02","2428.17","2345.49","2357.89","0.00","456982367.4"
"HYDROPOWER","2022-07-06","2345.22","2382.22","2279.63","2374.6","0.00","18424006"
"HYDROPOWER","2022-07-05","2397.39","2427.05","2323.49","2339.98","0.00","792793880.8"
"HYDROPOWER","2022-07-04","2422.27","2514.52","2356.11","2392.22","0.00","1152679778.4"
"HYDROPOWER","2022-07-03","2276.63","2408.43","2267.21","2405.06","0.00","881614640.7"
"HYDROPOWER","2022-07-01","2294.27","2301.27","2235.83","2276.45","0.00","369823718.7"
"HYDROPOWER","2022-06-30","2188.54","2287.93","2175.24","2287.66","0.00","674441008.3"
"HYDROPOWER","2022-06-29","2100.48","2179.57","2090.38","2177.21","0.00","17975258.9"
"HYDROPOWER","2022-06-28","2138.41","2138.4","2089.01","2099.17","0.00","267770288.7"
"HYDROPOWER","2022-06-27","2203.61","2230.13","2129.71","2135.3","0.00","536227526.8"
"HYDROPOWER","2022-06-26","2041.88","2195.78","2041.64","2195.63","0.00","596676717.1"
"HYDROPOWER","2022-06-24","2012.29","2074.77","1937.65","2038.71","0.00","333604192.9"
"HYDROPOWER","2022-06-23","2087.72","2087.71","1992.42","2014.66","0.00","377202644.3"
"HYDROPOWER","2022-06-22","2154.17","2159.84","2083.09","2101.02","0.00","191612679.3"
"HYDROPOWER","2022-06-21","2086.84","2171.95","2071.87","2154.56","0.00","285232630"
"HYDROPOWER","2022-06-20","2183.48","2183.48","2083.56","2091.12","0.00","12330404.9"
"HYDROPOWER","2022-06-19","2274.27","2274.27","2179.91","2186.39","0.00","251563521.5"
"HYDROPOWER","2022-06-17","2292.59","2303.09","2261.08","2273.86","0.00","118056472.9"
"HYDROPOWER","2022-06-16","2284.54","2331.64","2251.52","2292.55","0.00","237089074.9"
"HYDROPOWER","2022-06-15","2338.56","2338.56","2252.07","2284.04","0.00","313948999.8"
"HYDROPOWER","2022-06-14","2406.39","2411.77","2325.45","2338.18","0.00","303440751"
"HYDROPOWER","2022-06-13","2411.18","2424.11","2392.38","2404.57","0.00","151058024"
"HYDROPOWER","2022-06-10","2418.64","2430.32","2393.95","2409.79","0.00","218906539.2"
"HYDROPOWER","2022-06-09","2459.9","2487.77","2410.7","2413.86","0.00","0"
"HYDROPOWER","2022-06-08","2373.1","2481.1","2365.42","2457.69","0.00","409438647"
"HYDROPOWER","2022-06-07","2420.77","2421.97","2351.98","2373.09","0.00","278483281.2"
"HYDROPOWER","2022-06-06","2425.68","2463.19","2408.75","2417.25","0.00","0"
"HYDROPOWER","2022-06-03","2456.61","2460.5","2412.41","2425.76","0.00","284709773"
"HYDROPOWER","2022-06-02","2470.85","2497.67","2441.93","2457.69","0.00","333113519.5"
